Reservations,OnlineDelivery,PriceCode,RatingCode,Votes
0,0,1,0,1
0,0,1,0,0
0,0,1,0,2
0,0,1,0,2
0,0,2,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,3
0,1,1,2,10
1,0,4,3,218
0,0,1,0,1
1,0,3,0,1
0,0,2,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,2,44
0,0,2,2,7
0,0,1,2,4
0,1,1,2,4
0,0,1,2,8
0,1,1,2,7
0,1,1,2,56
0,1,1,2,6
0,0,2,2,4
0,1,1,2,10
0,0,2,2,40
0,1,2,2,49
0,0,1,2,4
0,0,1,2,9
0,1,1,2,102
0,0,1,3,183
0,1,2,3,270
0,1,2,3,75
1,1,2,3,116
0,0,1,0,0
0,1,1,0,3
0,0,1,0,3
0,0,1,0,2
0,0,1,0,1
0,1,1,0,2
0,0,1,0,0
0,0,2,0,2
0,1,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,1,1,0,3
0,1,1,0,1
0,1,1,0,0
0,0,1,0,1
0,0,2,0,0
0,0,1,0,2
0,0,1,0,0
0,1,1,0,3
0,0,1,0,0
0,1,1,0,0
0,0,2,0,0
0,1,1,2,22
0,1,2,2,32
1,1,3,2,8
0,1,2,2,45
0,0,2,2,47
0,1,2,2,59
0,1,2,2,39
0,1,2,2,31
0,1,2,2,54
0,0,1,2,40
0,0,2,2,50
0,0,2,2,18
0,0,2,2,33
0,1,1,2,41
0,0,1,3,70
0,1,2,3,269
0,0,2,3,472
0,1,2,3,21
0,1,3,3,57
0,0,2,3,63
0,0,2,3,54
1,0,3,0,2
0,0,2,3,515
0,0,1,4,577
0,0,1,2,32
0,0,1,2,23
0,0,2,2,23
0,0,2,2,12
0,0,2,2,20
0,0,1,2,7
0,0,1,2,11
0,1,1,2,13
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,4,762
0,0,1,2,8
0,1,1,2,5
0,0,1,2,13
0,0,1,2,24
0,1,2,2,18
0,0,1,2,13
0,0,2,2,14
0,0,1,2,74
0,0,1,2,18
0,0,1,2,14
0,0,1,2,7
0,0,1,2,15
0,0,1,2,9
0,0,1,2,8
0,0,1,2,11
0,1,1,2,17
0,0,1,2,11
0,0,2,2,46
0,1,2,2,10
0,1,1,2,4
0,1,1,2,188
0,0,1,2,9
0,1,2,2,8
0,0,1,2,7
0,1,2,2,64
0,0,1,2,61
0,0,1,2,13
0,0,2,2,7
0,1,2,2,31
0,1,1,2,8
0,0,1,2,8
0,1,2,2,17
0,0,1,2,34
0,0,1,2,29
0,0,1,2,21
0,1,1,2,7
0,0,2,2,25
0,0,1,2,31
0,0,1,2,10
0,1,1,2,23
0,0,1,2,7
0,0,1,2,13
0,0,1,2,10
0,1,2,3,22
0,1,2,3,66
0,0,1,3,70
0,1,2,3,270
0,1,2,3,40
0,0,2,3,54
0,0,2,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,1,2,1,41
0,1,1,1,121
0,1,2,1,120
0,1,2,4,675
0,0,4,2,20
1,0,4,3,114
0,0,4,3,90
1,0,4,3,39
1,0,4,3,273
1,0,4,4,189
1,0,3,3,26
0,0,2,2,66
0,0,2,2,15
0,0,2,2,81
0,0,1,2,205
1,0,3,2,54
0,0,2,2,81
0,1,2,2,67
0,0,1,2,8
1,1,3,2,72
0,0,1,2,51
0,1,2,2,75
0,0,1,2,27
0,0,1,2,15
0,0,1,2,32
1,0,3,2,7
0,0,1,2,49
0,0,1,2,12
0,0,2,2,26
0,0,1,2,25
0,0,1,2,12
1,0,2,2,55
1,0,3,2,18
0,1,2,2,98
0,0,1,2,8
0,0,1,2,6
0,0,1,2,10
1,1,2,2,171
0,1,2,2,66
0,0,2,2,11
1,0,4,2,10
0,0,1,3,26
0,0,2,3,14
0,1,1,3,330
0,1,3,3,25
1,1,4,3,393
0,1,1,3,200
1,1,3,3,148
0,0,2,3,202
0,0,1,3,58
1,0,3,0,2
0,0,1,1,52
1,0,4,4,665
1,0,4,4,278
0,0,3,4,3495
0,0,2,2,8
0,0,1,2,63
0,0,1,2,13
0,0,2,2,19
0,0,2,2,55
0,0,2,2,53
0,0,1,2,13
0,0,1,2,7
0,0,2,2,19
1,0,4,3,131
0,0,1,3,25
1,0,3,3,194
0,0,1,3,162
0,0,1,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
1,1,4,4,2549
0,0,1,2,11
0,0,1,2,5
1,0,3,2,7
0,0,1,2,14
0,0,2,2,6
0,0,2,2,5
0,0,1,2,17
0,1,2,2,6
0,0,2,2,16
0,0,1,2,12
0,0,2,2,11
0,0,2,2,6
1,0,2,2,17
1,0,2,2,22
0,0,2,2,5
0,0,2,2,8
1,0,2,2,10
0,0,2,2,15
1,0,2,2,6
0,0,1,2,5
0,0,2,2,5
1,0,3,2,16
0,0,1,2,5
0,0,1,2,6
0,0,2,3,23
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,1,2,0,0
0,0,1,0,0
0,0,3,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,2,0,0
0,0,2,0,2
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,3
0,0,1,0,3
0,0,1,0,0
0,0,1,0,0
0,0,2,0,1
0,0,1,0,2
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,2,0,1
0,0,1,0,2
0,0,1,0,1
0,0,2,0,1
0,0,1,0,2
0,0,1,0,1
0,0,1,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
1,0,3,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
1,0,4,2,17
1,0,4,2,39
1,0,4,2,57
0,0,2,2,8
0,0,2,2,13
0,0,1,2,7
0,0,1,2,8
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,2,0,0
0,0,1,0,3
0,0,2,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,3
0,0,2,0,0
0,0,1,0,0
0,0,2,0,1
0,1,2,2,93
0,0,1,2,78
0,0,1,2,7
0,0,1,2,52
1,1,3,2,191
0,0,2,2,75
0,0,1,2,51
0,1,2,2,35
0,1,2,2,297
0,0,2,2,245
0,1,2,2,68
0,0,2,2,105
0,1,1,2,45
1,1,2,2,183
0,0,1,2,15
0,1,1,2,75
0,1,1,2,17
0,1,1,2,20
0,0,1,2,214
0,1,2,2,146
0,1,1,2,103
0,1,2,2,250
0,1,2,2,50
0,0,1,2,14
0,1,2,2,120
0,1,2,2,34
0,1,1,2,62
0,1,2,2,218
0,1,2,2,217
0,1,2,2,183
1,1,2,2,155
1,1,2,2,198
0,1,2,2,485
0,1,2,2,134
0,1,1,2,37
0,1,2,3,61
0,1,2,3,226
0,1,2,3,100
0,1,3,3,113
0,1,2,3,50
0,1,2,3,306
0,1,2,3,361
0,1,2,3,290
0,1,2,3,93
0,1,1,3,370
0,1,2,3,55
0,1,2,3,132
0,1,1,3,145
0,0,1,3,45
0,0,1,3,52
0,1,2,3,99
0,0,1,3,82
1,1,2,3,99
0,0,1,3,114
0,0,2,3,427
0,0,2,3,408
0,1,2,3,60
0,1,2,3,412
0,0,3,3,38
0,0,1,3,137
0,1,2,3,259
0,1,3,3,148
0,1,2,3,268
0,1,1,3,91
1,1,3,3,104
1,0,3,3,168
1,1,3,3,305
0,1,2,3,75
0,1,2,3,41
0,1,2,3,34
0,0,2,1,185
0,1,1,1,18
0,1,2,1,137
0,1,1,1,84
0,1,2,1,182
0,1,2,4,84
0,1,1,4,308
1,1,2,4,153
0,1,2,4,244
0,1,2,4,84
0,1,2,4,255
0,1,1,4,126
0,1,3,4,53
0,1,1,4,135
0,0,1,2,10
0,0,1,2,47
0,0,1,0,1
0,0,2,0,2
0,0,1,0,2
0,0,2,0,2
1,1,3,4,278
0,0,1,2,20
0,1,1,2,7
0,0,1,2,6
0,0,1,2,13
0,0,1,2,14
0,0,1,2,18
0,0,1,2,6
0,0,1,2,7
0,0,1,2,10
0,0,2,2,21
0,0,1,3,25
0,1,2,3,24
0,0,1,0,3
0,0,1,0,3
0,0,1,0,2
0,1,1,2,4
0,0,1,2,19
0,0,1,2,5
0,0,1,2,7
0,1,1,2,7
0,0,1,2,4
0,0,1,2,20
0,1,1,2,13
1,1,3,2,51
0,0,2,2,14
0,0,1,2,8
1,0,2,2,29
0,1,1,2,11
0,0,1,2,28
0,0,1,2,25
0,0,2,2,86
0,0,1,2,6
0,0,2,2,33
0,0,1,2,34
0,0,1,2,8
1,1,2,2,77
0,0,1,2,24
0,0,1,2,14
0,0,2,2,46
0,0,1,2,61
0,1,2,2,60
0,1,1,2,20
0,0,1,2,45
0,1,1,2,8
0,1,2,2,21
0,0,1,2,5
0,0,1,2,22
0,1,2,2,5
0,0,1,2,5
0,0,1,2,4
0,1,2,2,53
0,0,1,2,11
0,1,1,2,58
0,1,1,2,15
0,0,1,2,26
0,0,1,2,18
0,0,2,2,49
0,0,1,2,7
0,0,1,2,7
0,1,2,2,23
0,1,1,2,53
1,0,4,2,80
0,1,2,2,33
0,0,1,3,39
0,1,2,3,165
0,0,1,3,72
0,1,2,3,49
0,0,2,3,57
0,1,1,3,65
0,0,1,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,2,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,3
0,0,2,0,2
0,0,1,0,2
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,3
0,0,1,0,0
0,0,1,1,49
0,1,2,1,76
0,1,1,1,36
0,0,1,2,12
0,0,1,2,14
0,1,1,2,48
0,0,1,2,12
0,0,1,2,4
0,0,1,2,7
0,1,2,2,49
0,0,1,2,5
0,1,2,2,25
0,0,1,2,11
0,0,1,2,44
0,0,1,2,8
0,0,2,2,22
0,0,1,2,23
0,0,1,2,69
1,1,3,2,94
0,1,1,2,81
0,0,1,2,16
0,0,1,3,32
0,0,1,3,16
0,1,1,3,79
0,0,1,3,94
0,1,2,3,254
0,1,1,3,410
0,1,1,3,100
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,1,2,1,119
0,0,2,2,27
0,0,1,2,5
1,0,2,2,25
0,0,1,2,4
0,0,1,2,24
0,0,1,2,30
0,0,1,2,19
0,0,1,2,35
0,0,1,2,28
0,0,1,2,11
0,1,2,2,29
0,0,1,2,6
0,0,1,2,6
0,0,1,2,9
0,0,1,2,5
0,0,1,2,10
0,0,2,2,4
1,0,2,2,26
0,0,1,2,13
0,1,2,3,90
0,0,1,0,3
0,0,1,0,1
0,0,1,0,2
0,0,1,0,1
0,0,1,0,2
0,0,1,0,1
0,0,2,0,3
0,0,1,0,1
0,0,1,0,0
0,0,2,0,1
0,0,1,0,2
0,0,2,0,0
0,0,1,2,7
0,0,1,2,4
0,0,1,2,9
0,0,1,2,6
0,0,2,0,0
0,0,1,0,1
0,0,2,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,3
0,0,1,0,1
0,0,1,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,2,0,1
0,0,1,0,0
0,0,2,2,91
1,1,3,2,151
0,0,3,2,83
0,0,2,2,4
0,0,2,2,4
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,1,2,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,1
0,0,2,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
1,0,3,0,0
0,0,1,0,1
0,0,3,0,1
0,0,1,0,2
0,0,1,0,0
0,1,1,0,2
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,2
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,1,4,2,220
1,0,4,2,570
0,1,3,3,565
1,1,4,3,498
0,0,2,4,92
1,0,3,2,20
1,0,4,0,2
1,0,3,0,0
1,0,4,0,0
1,0,4,0,1
0,0,3,0,0
0,1,1,3,727
0,0,1,2,62
0,1,1,2,52
0,0,1,2,16
0,0,2,2,94
0,1,1,2,39
0,1,2,2,255
0,0,3,2,47
0,1,1,2,25
0,0,2,2,16
0,0,2,2,105
0,0,2,2,12
0,0,1,2,17
0,0,1,2,32
1,1,2,2,101
0,0,1,2,8
0,1,2,2,68
0,0,1,2,20
0,0,1,3,78
0,0,1,3,62
0,0,1,3,142
0,0,1,3,41
0,1,2,3,122
0,0,1,3,20
0,0,1,3,128
1,1,3,4,155
0,1,2,2,28
0,0,1,2,15
0,0,1,2,21
0,0,1,2,9
0,0,1,2,13
1,0,2,2,97
0,0,1,3,38
0,0,1,3,234
0,0,1,0,3
1,0,3,4,113
0,0,1,2,33
0,0,2,2,18
0,0,1,2,6
0,0,2,2,31
0,1,2,2,19
0,0,1,2,13
0,0,2,2,48
0,0,1,2,25
0,0,1,2,13
0,0,2,2,79
0,0,2,2,32
0,0,1,2,11
0,1,2,2,87
0,0,1,2,28
0,1,2,2,69
0,0,1,2,41
0,1,3,3,120
0,0,2,3,107
0,0,1,3,33
1,0,3,3,371
1,1,3,1,96
0,0,1,4,60
0,1,2,4,137
0,1,2,2,34
0,0,1,2,22
1,1,2,2,27
0,0,2,3,62
0,1,1,3,57
0,0,1,2,15
0,0,2,2,17
0,0,1,2,10
0,0,1,2,21
0,0,2,2,20
0,0,1,2,7
0,0,2,2,5
0,0,1,2,7
0,0,2,2,57
0,0,1,2,31
0,0,2,2,6
0,0,2,2,8
0,0,2,2,4
1,0,2,2,8
0,0,2,2,9
0,0,1,2,5
0,1,1,2,25
0,1,1,3,85
0,0,2,3,53
0,1,1,3,39
0,0,1,3,39
0,0,2,3,99
0,0,1,3,20
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,1
0,0,1,0,0
0,0,2,0,3
0,0,1,0,0
0,0,2,0,0
1,0,2,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,2,4
0,0,1,2,5
0,0,1,2,5
0,0,1,2,4
0,0,1,2,8
0,0,1,2,9
0,0,1,2,14
0,0,1,2,6
0,0,1,2,4
0,0,1,2,4
0,0,1,2,11
0,0,1,2,12
0,0,1,2,11
0,0,1,2,7
0,0,1,2,10
0,0,1,2,6
0,0,1,2,4
0,0,2,2,8
0,0,1,2,14
0,0,1,2,11
0,1,2,2,5
0,1,1,2,6
0,0,1,2,11
0,0,1,3,14
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,3
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,2
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,1
0,0,1,0,0
0,0,1,0,3
0,0,2,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,2,22
0,0,1,2,11
0,0,1,2,8
0,0,1,2,10
0,0,1,2,86
1,0,3,2,6
0,0,2,2,12
0,1,2,2,135
0,0,1,2,16
0,0,2,2,4
0,0,1,2,10
0,0,1,2,7
0,0,2,2,17
0,0,1,2,16
0,0,1,2,12
0,1,2,2,78
0,0,1,2,20
0,0,2,2,66
0,0,1,3,27
0,1,1,3,21
0,1,2,3,21
0,0,1,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,2,0,0
0,0,1,0,2
0,1,2,1,32
0,0,1,2,4
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,2,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
1,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,2
0,0,1,0,0
0,0,1,0,1
1,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,2
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,2,8
0,1,2,2,23
0,0,1,2,7
0,0,1,2,23
0,0,1,2,4
0,0,1,2,15
0,0,2,2,4
0,0,1,2,13
0,0,2,2,8
0,0,1,2,7
0,0,1,2,4
0,0,1,2,16
0,1,1,2,10
0,0,1,2,13
0,0,2,2,12
0,0,1,2,12
0,0,1,2,30
0,0,1,2,10
1,0,3,2,15
0,0,1,2,12
0,1,2,2,32
0,0,1,2,7
0,0,1,2,20
0,0,1,2,21
0,0,1,2,14
0,0,1,2,14
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,3
0,0,1,0,2
0,0,1,0,0
0,0,2,0,2
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,2,38
1,0,3,2,105
0,0,1,2,11
0,0,1,2,4
0,0,1,2,13
0,1,1,2,38
0,1,1,2,9
0,0,2,2,71
0,0,1,2,12
0,0,1,2,8
0,0,1,2,14
0,0,1,2,14
0,0,1,2,11
0,0,1,2,27
0,0,1,2,29
0,1,1,2,94
1,1,3,2,14
0,0,4,3,142
0,1,2,3,177
0,0,1,3,104
0,1,2,3,103
0,0,2,3,58
0,0,2,3,142
0,0,1,0,2
0,0,1,0,1
0,0,2,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
1,1,3,1,184
1,1,3,4,1293
1,0,3,2,21
0,0,1,2,110
0,1,2,2,89
0,0,1,2,32
0,1,2,2,42
0,1,1,2,32
0,0,1,2,24
0,0,1,2,23
0,0,2,2,85
0,0,2,2,45
0,1,1,2,80
0,0,1,2,66
0,1,1,2,31
1,1,3,2,261
0,1,3,2,211
0,1,1,2,84
0,1,1,2,49
0,1,2,2,80
0,0,2,2,60
0,1,2,2,131
1,1,3,2,391
0,0,1,3,813
0,0,1,3,459
0,1,2,3,426
0,0,1,3,50
0,1,1,3,69
0,0,1,3,22
0,1,1,3,87
0,0,1,3,201
0,1,1,3,139
0,1,1,3,121
0,0,1,3,23
1,1,3,3,151
0,1,1,3,29
0,0,1,3,82
0,0,1,3,34
0,0,2,3,99
0,0,1,3,155
0,0,2,3,294
0,0,1,3,22
1,0,3,3,457
0,0,1,3,13
0,0,3,4,937
0,0,2,4,20
0,1,3,4,42
0,1,1,4,156
0,0,3,4,537
1,1,3,4,277
1,0,4,2,24
0,0,2,2,8
0,1,1,2,88
0,0,2,2,5
0,0,2,2,47
0,1,2,2,62
0,0,1,2,16
0,0,2,2,4
0,0,2,2,15
0,0,2,2,95
0,0,1,2,14
0,0,1,2,7
0,0,1,2,12
0,0,1,2,7
0,1,1,2,13
0,0,2,2,9
0,1,2,2,127
0,0,2,2,10
0,1,2,2,44
0,0,2,2,28
0,0,1,2,5
0,0,2,2,6
0,0,1,2,14
0,0,1,2,27
1,0,2,2,4
0,0,2,2,8
0,0,2,2,21
0,0,1,3,129
0,1,2,3,29
0,0,2,3,17
0,1,2,3,189
0,1,2,3,30
0,0,1,3,52
0,0,1,0,1
0,0,1,0,0
0,0,1,0,2
0,0,1,0,2
0,0,1,0,2
0,0,1,0,2
0,0,1,0,1
0,0,1,0,2
0,0,1,0,2
0,0,1,0,0
0,0,1,0,3
0,0,2,0,2
0,0,2,0,1
1,1,3,4,391
0,0,3,2,36
0,0,1,2,38
0,0,1,2,10
0,0,1,2,7
0,0,1,2,40
0,0,1,3,251
1,1,2,3,360
0,0,1,0,2
0,0,1,0,0
0,0,1,1,251
0,0,1,2,27
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,1,2,2,10
0,0,2,2,18
0,0,2,2,6
0,0,1,3,26
0,0,1,0,0
0,0,2,0,2
1,0,3,2,5
0,0,2,2,55
0,0,1,2,8
0,0,2,2,29
0,0,2,2,69
0,0,2,2,69
0,0,2,2,36
0,0,2,2,36
0,0,1,2,18
0,1,1,2,17
0,0,1,2,19
0,1,2,2,47
0,0,1,2,18
0,0,1,2,6
1,0,2,2,71
0,0,2,2,46
0,0,2,3,53
0,0,1,3,51
1,1,3,3,792
1,1,4,3,601
0,0,2,3,65
0,0,1,3,31
0,0,1,3,35
0,0,1,0,0
1,0,3,0,3
0,0,1,0,1
0,0,1,0,1
0,0,1,2,5
0,0,2,2,6
0,0,2,2,14
0,0,2,2,4
0,0,1,2,16
0,0,1,2,21
0,1,2,2,38
1,0,3,2,8
0,0,1,2,4
1,0,2,2,32
0,0,2,2,29
0,0,2,2,19
0,0,2,2,18
0,1,2,2,5
0,0,2,2,11
0,0,1,2,7
1,0,2,2,8
0,0,1,2,4
1,0,2,2,17
0,0,1,2,8
0,0,1,2,6
0,0,1,2,4
0,0,1,2,9
0,0,1,2,18
1,0,2,2,10
1,0,3,2,17
0,0,1,2,28
1,0,2,2,32
0,0,2,2,22
0,0,2,2,18
0,0,1,2,4
0,0,2,2,679
1,0,3,2,19
0,0,2,2,22
0,0,2,2,5
0,0,1,2,25
0,0,1,2,6
0,1,2,2,26
1,0,3,2,14
0,0,1,2,12
0,1,2,2,37
0,0,2,2,9
0,0,2,2,8
0,0,1,2,5
0,0,1,2,8
0,0,1,2,7
0,0,1,2,12
0,0,2,2,37
1,0,2,2,8
1,0,3,2,18
0,0,2,2,10
1,0,2,2,11
0,0,2,2,16
0,0,2,2,7
0,0,1,2,4
1,0,3,2,13
0,0,1,3,27
0,0,1,3,39
0,0,2,0,3
0,0,1,0,1
0,0,1,0,1
0,0,3,0,2
0,0,1,1,16
0,1,1,4,1317
0,0,1,2,5
0,0,1,2,5
0,0,2,2,7
0,0,1,2,4
0,0,1,2,7
0,0,1,2,10
0,0,2,2,8
0,0,1,2,5
0,0,1,2,6
0,0,1,2,5
0,0,1,2,6
0,0,1,2,6
0,0,1,0,2
0,0,1,0,2
0,0,1,0,2
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,0,2
0,0,2,0,1
0,0,1,0,0
0,0,2,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,2
0,0,2,0,2
0,0,1,0,1
0,0,2,0,1
0,0,1,0,1
0,0,1,0,3
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,3
0,0,1,0,0
0,0,1,0,1
0,0,2,0,2
0,0,2,0,2
0,1,2,0,2
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,2,0,3
0,0,2,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,0
0,0,2,0,1
0,0,1,0,3
0,0,1,0,1
0,0,1,0,1
0,0,2,2,10
0,1,1,2,4
0,0,2,0,2
0,0,2,0,0
0,0,2,0,0
0,0,2,0,0
0,0,1,0,2
0,0,2,0,1
0,0,1,0,0
0,0,1,2,46
0,1,2,2,66
0,0,2,2,11
0,1,2,4,108
0,0,1,2,39
0,0,1,3,39
1,1,3,3,447
1,1,3,3,768
0,0,1,3,154
1,1,3,3,337
0,1,3,3,600
1,0,3,4,64
0,1,3,4,4373
1,0,3,4,1157
0,0,1,2,5
0,0,1,2,4
0,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,3
0,0,1,0,1
0,0,1,0,0
0,0,1,0,0
0,1,1,2,30
0,1,2,2,38
0,0,1,2,53
0,1,1,2,15
0,0,1,2,40
0,0,1,2,14
0,1,2,2,49
0,1,1,2,21
0,0,1,2,9
0,0,1,2,44
0,1,2,2,24
0,0,2,2,111
0,1,1,2,51
0,1,1,2,23
0,0,1,2,46
0,1,2,2,50
0,0,1,2,34
0,1,1,2,27
0,0,1,2,27
0,1,2,2,37
0,1,2,2,31
